SAMPLE_ACC,SAMPLE_DESCRIPTION,DESCRIPTION,SITE_DESCRIPTION,REGION,HABITAT_NAME,biome_label,biome_id,environmental_material_label,environmental_material_id,environmental_feature_label,environmental_feature_id,suggest new terms
HF_SMPL_HOT179_125M_GDNA,,seawater,subarctic open ocean,Pacific Ocean,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HF_SMPL_HOT179_125M_SG,,seawater,subarctic open ocean,Pacific Ocean,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HF_SMPL_HOT179_25M_CDNA,,seawater,"Upper mixed euphotic layer, 5m and chlorophyll maximum",Pacific Ocean: Southern California Bight,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HF_SMPL_HOT179_25M_GDNA,,seawater,"Upper mixed euphotic layer, 5m and chlorophyll maximum",Pacific Ocean: Southern California Bight,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HF_SMPL_HOT179_25M_SG,,seawater,"Upper mixed euphotic layer, 5m and chlorophyll maximum",Pacific Ocean: Southern California Bight,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HF_SMPL_HOT179_500M_CDNA,,seawater,"Upper mixed euphotic layer, 5m and chlorophyll maximum",Pacific Ocean: Southern California Bight,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HF_SMPL_HOT179_500M_GDNA,,seawater,"Upper mixed euphotic layer, 5m and chlorophyll maximum",Pacific Ocean: Southern California Bight,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HF_SMPL_HOT179_500M_SG,,seawater,"Upper mixed euphotic layer, 5m and chlorophyll maximum",Pacific Ocean: Southern California Bight,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HF_SMPL_HOT179_75M_CDNA,,seawater,subarctic open ocean,Pacific Ocean,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HF_SMPL_HOT179_75M_GDNA,,seawater,subarctic open ocean,Pacific Ocean,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HF_SMPL_HOT179_75M_SG,,seawater,"Upper mixed euphotic layer, 5m and chlorophyll maximum",Pacific Ocean: Southern California Bight,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HF_SMPL_HOT186_110M_GDNA,,seawater,"Upper mixed euphotic layer, 5m and chlorophyll maximum",Pacific Ocean: Southern California Bight,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HF_SMPL_HOT186_25M_GDNA,,seawater,"Upper mixed euphotic layer, 5m and chlorophyll maximum",Pacific Ocean: Southern California Bight,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HF_SMPL_HOT186_500M_GDNA,,seawater,"Upper mixed euphotic layer, 5m and chlorophyll maximum",Pacific Ocean: Southern California Bight,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HF_SMPL_HOT186_75M_GDNA,,seawater,"Upper mixed euphotic layer, 5m and chlorophyll maximum",Pacific Ocean: Southern California Bight,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HFVIRUS_SMPL_HFVIRUS_SAMPLE1,,seawater,"Upper mixed euphotic layer, 5m and chlorophyll maximum",Pacific Ocean: Southern California Bight,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HFVIRUS_SMPL_HFVIRUS_SAMPLE2,,seawater,"Upper mixed euphotic layer, 5m and chlorophyll maximum",Pacific Ocean: Southern California Bight,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HFVIRUS_SMPL_HFVIRUS_SAMPLE3,,seawater,"Upper mixed euphotic layer, 5m and chlorophyll maximum",Pacific Ocean: Southern California Bight,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HMP_SMPL_HMP16S_BCM,,seawater,"Upper mixed euphotic layer, 5m and chlorophyll maximum",Pacific Ocean: Southern California Bight,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HMP_SMPL_HMP16S_JCVI,,seawater,"Upper mixed euphotic layer, 5m and chlorophyll maximum",Pacific Ocean: Southern California Bight,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HMP_SMPL_HMP16S_WIBR,,seawater,subarctic open ocean,Pacific Ocean,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HMP_SMPL_HMP16S_WUGSC,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANDISTALGUT_SMPL_BIFIDOBACTERIUMLONGUM,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANDISTALGUT_SMPL_METHANOBREVIBACTERSMITHII,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANDISTALGUT_SMPL_UNCULTUREDBACTERIA,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANGUT_SMPL_F1S,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANGUT_SMPL_F1T,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANGUT_SMPL_F1U,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANGUT_SMPL_F2V,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANGUT_SMPL_F2W,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANGUT_SMPL_F2X,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANGUT_SMPL_F2Y,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANGUT_SMPL_INA,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANGUT_SMPL_INB,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANGUT_SMPL_IND,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANGUT_SMPL_INE,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANGUT_SMPL_INM,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANGUT_SMPL_INR,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANGUTDIAGNOSIS_SMPL_HUMANSTOOLDIARRHEA_SRX000432,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HUMANGUTDIAGNOSIS_SMPL_HUMANSTOOLHEALTHY_SRX000431,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HYDROTHERMALVENT_SMPL_HCM,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HYPERSALINEMAT_SMPL_HYPERSALINEMAT01,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HYPERSALINEMAT_SMPL_HYPERSALINEMAT02,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HYPERSALINEMAT_SMPL_HYPERSALINEMAT03,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HYPERSALINEMAT_SMPL_HYPERSALINEMAT04,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HYPERSALINEMAT_SMPL_HYPERSALINEMAT05,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HYPERSALINEMAT_SMPL_HYPERSALINEMAT06,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HYPERSALINEMAT_SMPL_HYPERSALINEMAT07,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HYPERSALINEMAT_SMPL_HYPERSALINEMAT08,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HYPERSALINEMAT_SMPL_HYPERSALINEMAT09,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
HYPERSALINEMAT_SMPL_HYPERSALINEMAT10,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICEMETAGENOME_SMPL_GLACIERICEMETAGENOME,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_LTERSTATION1_REPLICATION1,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_LTERSTATION1_REPLICATION2,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_LTERSTATION2_REPLICATION1,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_LTERSTATION2_REPLICATION2,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_LTERSTATION3_REPLICATION1,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_LTERSTATION3_REPLICATION2,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_LTERSTATION4_REPLICATION1,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_LTERSTATION4_REPLICATION2,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_LTERSTATION5_REPLICATION1,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_LTERSTATION5_REPLICATION2,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_LTERSTATION6_REPLICATION1,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_LTERSTATION6_REPLICATION2,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_LTERSTATION7_REPLICATION1,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_LTERSTATION7_REPLICATION2,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_LTERSTATION8_REPLICATION1,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_LTERSTATION8_REPLICATION2,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_MHBSTATION7_1380F,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_MHBSTATION7_1389F,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
ICOMM_SMPL_MHBSTATION7_REPLICATION,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000001,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000001,,,Northwestern Sargasso sea,ENVO:00000016,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000001,,marine sediment,"open equatorial Pacific, upwelling, deep-biosphere sediment, 320 mbsf, water depth 3760 m",Pacific:,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,upwelling,ENVO:01000005,
JCVI_SMPL_1103283000001,,Seawater,open ocean,ALOHA,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,oceanic gyre,ENVO:01000074,
JCVI_SMPL_1103283000001,,Seawater,open ocean,ALOHA,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,oceanic gyre,ENVO:01000074,
JCVI_SMPL_1103283000001,,Seawater,Coastal marine,NE Providence Channel,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,marine channel,ENVO:00000396,
JCVI_SMPL_1103283000001,,Seawater,Coastal marine,Sargasso Sea,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000001,,Seawater,Coastal marine,Gulf Stream,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean current,ENVO:00000147,
JCVI_SMPL_1103283000001,,Seawater,Coastal marine,W Sargasso Sea,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000001,,Seawater,open ocean,ALOHA,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,oceanic gyre,ENVO:01000074,
JCVI_SMPL_1103283000001,Gymnochlora sp. CCMP2014,,open ocean,ENVO:00000015,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000001,,,Deep ocean,ENVO:00000015,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,,,
JCVI_SMPL_1103283000002,,,Deep ocean,ENVO:00000015,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,,,
JCVI_SMPL_1103283000002,,,Deep ocean,ENVO:00000015,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,,,
JCVI_SMPL_1103283000002,0.1um sequencing,,marine habitat,Open Ocean Transect,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000002,MID barcoded 0.8um and 3.0um filters from the same station,,marine habitat,"Open Ocean Transect, Deep sample",marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000002,MID barcoded 0.8um and 3.0um filters from the same station,,marine habitat,"Open Ocean Transect, Deep sample",marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000002,0.1um sequencing,,marine habitat,Open Ocean Transect,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000002,0.1um sequencing,,marine habitat,Open Ocean Transect,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000002,0.8um sequencing,,marine habitat,Open Ocean Transect,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000002,MID barcoded 0.8um and 3.0um filters from the same station,,marine habitat,Open Ocean Transect,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000002,MID barcoded 0.8um and 3.0um filters from the same station,,marine habitat,Open Ocean Transect,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000002,0.1um sequencing,,marine habitat,Transect from Antarctic to Hobart,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000002,MID barcoded 0.8um and 3.0um filters from the same station,,marine habitat,Open Ocean Transect,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000003,MID barcoded 0.8um and 3.0um filters from the same station,,marine habitat,Open Ocean Transect,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000003,0.1um sequencing,,marine habitat,"Open Ocean Transect, Deep sample",marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000003,MID barcoded 0.8um and 3.0um filters from the same station,,marine habitat,Open Ocean Transect,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000004,3.0um sequencing,,marine habitat,Open Ocean Transect,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000004,0.1um sequencing,,marine habitat,Open Ocean Transect,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000004,,,Oligotrophic Open Ocean,West Tropical Atlantic Province,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000004,,,Oligotrophic Open Ocean,West Tropical Atlantic Province,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000004,,,Oligotrophic Open Ocean,West Tropical Atlantic Province,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000005,,,Oligotrophic Open Ocean,West Tropical Atlantic Province,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000005,,,Oligotrophic Open Ocean,West Tropical Atlantic Province,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000006,,,Oligotrophic Open Ocean,West Tropical Atlantic Province,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000007,,,Oligotrophic Open Ocean,West Tropical Atlantic Province,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000008,,,Oligotrophic Open Ocean,West Tropical Atlantic Province,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000009,,,Oligotrophic Open Ocean,West Tropical Atlantic Province,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000010,,,Oligotrophic Open Ocean,West Tropical Atlantic Province,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
JCVI_SMPL_1103283000011,,,Oligotrophic Open Ocean,West Tropical Atlantic Province,marine habitat,oceanic pelagic zone biome,ENVO:01000033,sea water,ENVO:00002149,ocean,ENVO:00000015,
